"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"sifrei-devarim","Sifrei Devarim","Sifrei Devarim 270:8","שתצא","שתצא","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly","Potential gloss contains noisy term: ass.","Wikidata Lexeme; OpenScriptures morphHB","L211843; H3318","CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 7:13","אֶתֵּ֥ן","אתנ","Potential","with / shovel, tool for digging, lifting, and moving bulk materials / shovel / ethylene, chemical compound / ethylene / permanence / hence (concrete) permanent / specifically a chieftain / hard / mighty / rough / strength / strong. / to give / used with greatest latitude of application ( put / make / etc.) / add / apply / appoint / ascribe / properly / self (but generally used to point out more definitely the object of a verb / preposition / even / namely ) / [as such unrepresented in English]. / thou and thee / (plural) ye and you / thee / thou / ye / you. / a female donkey (from its docility) / (she) ass.","Potential gloss contains noisy term: donkey.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L1348294; L215116; L64144; L64151; H386; H5414; H853; H859; H860","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 7:13","אֶתֵּ֥ן","אתנ","Potential","with / shovel, tool for digging, lifting, and moving bulk materials / shovel / ethylene, chemical compound / ethylene / permanence / hence (concrete) permanent / specifically a chieftain / hard / mighty / rough / strength / strong. / to give / used with greatest latitude of application ( put / make / etc.) / add / apply / appoint / ascribe / properly / self (but generally used to point out more definitely the object of a verb / preposition / even / namely ) / [as such unrepresented in English]. / thou and thee / (plural) ye and you / thee / thou / ye / you. / a female donkey (from its docility) / (she) ass.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L1348294; L215116; L64144; L64151; H386; H5414; H853; H859; H860","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 3:2","בָעִ֗יר","בעיר","Potential","cattle / beast / cattle. / to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1165; H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 3:3","בָּעִ֑יר","בעיר","Potential","cattle / beast / cattle. / to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1165; H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 5:7","בָּעִ֖יר","בעיר","Potential","cattle / beast / cattle. / to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1165; H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 2:16; Song of Songs 6:3","הָרֹעֶ֖ה","הרעה","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / evil/malicious / to guide / evil/bad thing / a (male) companion / friend. / a female associate / companion / fellow. / breakage / broken / utterly. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB","H7451; H7462; L219004; L219014; L68149; H7463; H7464; H7465; H7489","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 5:6","יָֽצְאָ֣ה","יצאה","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L211779; L211843; H3318","CC0; CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 3:6; Song of Songs 8:5","מִ֣י","מי","Potential","in / with / by / etc. / for / in into / through. / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / who? (occasionally / by a peculiar idiom / of things) / also (indefinitely) whoever / often used in oblique construction with prefix / suffix / any (man) / × he / Me-haj-Jarkon / a place in Palestine / Me-jarkon. / Me-Zahab / an Edomite / Mezahab. / water / figuratively / juice / by euphemism / urine / semen / piss / wasting","Potential gloss contains noisy term: lama.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1119; H4100; H4310; H4313; H4314; H4325","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 8:1","מִ֤י","מי","Potential","in / with / by / etc. / for / in into / through. / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / who? (occasionally / by a peculiar idiom / of things) / also (indefinitely) whoever / often used in oblique construction with prefix / suffix / any (man) / × he / Me-haj-Jarkon / a place in Palestine / Me-jarkon. / Me-Zahab / an Edomite / Mezahab. / water / figuratively / juice / by euphemism / urine / semen / piss / wasting","Potential gloss contains noisy term: lama.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1119; H4100; H4310; H4313; H4314; H4325","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 6:8","מְלָכ֔וֹת","מלכות","Potential","queen / a queen / queen. / dominion (abstractly / concretely) / kingdom / kingly / realm / reign. / a rule / concretely / a dominion / empire / reign / royal. / Cuth / Cuthah / a province of Assyria / Cuth.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L66312; L66313; H4436; H4437; H4438; H3575","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 6:9","מְלָכ֥וֹת","מלכות","Potential","queen / a queen / queen. / dominion (abstractly / concretely) / kingdom / kingly / realm / reign. / a rule / concretely / a dominion / empire / reign / royal. / Cuth / Cuthah / a province of Assyria / Cuth.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L66312; L66313; H4436; H4437; H4438; H3575","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 8:8","קְטַנָּ֔ה","קטנה","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; H6996","CC0; CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 2:15","קְטַנִּ֖ים","קטנימ","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; H6996","CC0; CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 5:1","רֵעִ֔ים","רעימ","Potential","evil/malicious / trouble/a calamity / calamity / bad / (as noun) evil (natural / moral) / adversity / affliction / displease(-ure) / distress / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L219004; L68147; H7451; H7453; H7462; H7473","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 5:9","שֶׁכָּ֖כָה","שככה","Potential","just so / referring to the previous / following context / after that (this) manner / this matter / (even) so / in such a case / thus. / to weave (i.e. lay) a trap / figuratively / (through the idea of secreting) to allay (passions / physically / abate a flood) / appease / assuage / make to cease","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme","L219528; L219637; H3602; H7918; L492027","CC0; CC0; CC BY 4.0; CC BY 4.0; CC0"
"song-of-songs","Song of Songs","Song of Songs 3:9; Song of Songs 8:12","שְׁלֹמֹ֔ה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 3:11","שְׁלֹמֹ֑ה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"song-of-songs","Song of Songs","Song of Songs 1:7","שַׁלָּמָ֤ה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
