normalized,surface,occurrence_count,work_count,families,current_match,route_status,candidate_route_count,match_families,candidate_source,license_lane,display_eligible,hud_inspectable,prehud_allowed,blocker,top_works
למלוה,למלוה,1102,8,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,urim-vetumim-tumim:552; urim-vetumim-urim:166; shorshei-hayam-on-mishneh-torah-creditor-and-debtor:118; shulchan-arukh-choshen-mishpat:116; even-haazel-on-mishneh-torah-creditor-and-debtor:88
לוה,לוה,1100,9,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,22,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,urim-vetumim-tumim:655; urim-vetumim-urim:151; even-haazel-on-mishneh-torah-creditor-and-debtor:110; shorshei-hayam-on-mishneh-torah-creditor-and-debtor:91; maggid-mishneh-on-mishneh-torah-creditor-and-debtor:50
ואזיל,ואזיל,1099,7,kabbalah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-hachammah-on-zohar:1029; matnot-kehunah-on-shir-hashirim-rabbah:26; matnot-kehunah-on-eichah-rabbah:16; matnot-kehunah-on-bereshit-rabbah:13; matnot-kehunah-on-kohelet-rabbah:12
כתובתה,כתובתה,1094,19,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,2,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shulchan-arukh-even-haezer:211; chelkat-mechokek:186; turei-zahav-on-shulchan-arukh-even-haezer:174; gevurat-anashim:86; maggid-mishneh-on-mishneh-torah-marriage:86
תליא,תליא,1093,23,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,tzafnat-paneach-on-mishneh-torah-heave-offerings:287; tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:155; tzafnat-paneach-on-mishneh-torah-diverse-species:110; tzafnat-paneach-on-mishneh-torah-forbidden-foods:85; tzafnat-paneach-on-mishneh-torah-appraisals-and-devoted-property:75
פ״ח,פ״ח,1089,26,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,tzafnat-paneach-on-mishneh-torah-heave-offerings:213; chokhmat-adam:142; tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:133; tzafnat-paneach-on-mishneh-torah-forbidden-foods:88; tzafnat-paneach-on-mishneh-torah-diverse-species:85
דאינונ,דאינון,1088,12,kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,2,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,zohar-chadash:310; mikdash-melekh-on-zohar:220; maggid-meisharim:184; pardes-rimmonim:140; ketem-paz-on-zohar:129
ועיי״ש,ועיי״ש,1083,16,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,toafot-reem:394; har-hamoriyah-on-mishneh-torah-sacrificial-procedure:125; har-hamoriyah-on-mishneh-torah-sacrifices-rendered-unfit:121; har-hamoriyah-on-mishneh-torah-daily-offerings-and-additional-offerings:77; har-hamoriyah-on-mishneh-torah-admission-into-the-sanctuary:64
מהרמ״ק,מהרמ״ק,1083,1,kabbalah,unresolved_lexical_row,no_route,0,,project_authored_kabbalah_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,ohr-hachammah-on-zohar:1083
יברכ,יברך,1081,21,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,47,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,chayyei-adam:173; turei-zahav-on-shulchan-arukh-orach-chayim:167; baer-hetev-on-shulchan-arukh-orach-chayim:128; kitzur-shulchan-arukh:116; shaarei-teshuvah-on-shulchan-arukh-orach-chayim:111
בב״ר,בב״ר,1077,26,chasidut; midrash,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,peri-tzadik:345; beur-haradal-on-pirkei-derabbi-eliezer:232; notes-and-corrections-on-midrash-aggadah:154; matnot-kehunah-on-kohelet-rabbah:72; yefeh-kol-on-shir-hashirim-rabbah:66
כלאימ,כלאים,1075,32,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,12,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,tzafnat-paneach-on-mishneh-torah-diverse-species:164; kessef-mishneh-on-mishneh-torah-diverse-species:146; seder-mishnah-on-mishneh-torah-sabbath:113; kiryat-sefer-on-mishneh-torah-diverse-species:104; shulchan-arukh-yoreh-deah:88
רבית,רבית,1075,12,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,21,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,even-haazel-on-mishneh-torah-creditor-and-debtor:441; turei-zahav-on-shulchan-arukh-yoreh-deah:244; even-haazel-on-mishneh-torah-marriage:94; shulchan-arukh-yoreh-deah:94; mishneh-torah-creditor-and-debtor:58
כותבינ,כותבין,1068,28,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,pitchei-teshuva-on-shulchan-arukh-even-haezer:208; beit-shmuel:183; shulchan-arukh-even-haezer:121; turei-zahav-on-shulchan-arukh-even-haezer:116; even-haazel-on-mishneh-torah-creditor-and-debtor:81
לשיטת,לשיטת,1068,18,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,4,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:563; marganita-tava-on-sefer-hamitzvot:215; tzafnat-paneach-on-mishneh-torah-foreign-worship-and-customs-of-the-nations:61; tzafnat-paneach-on-mishneh-torah-diverse-species:54; divrei-shaul-edut-beyosef-on-mishneh-torah-testimony:43
אכל,אכל,1067,82,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,54,citable_paraphrase_evidence; wiktionary_definition; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,marganita-tava-on-sefer-hamitzvot:84; kiryat-sefer-on-mishneh-torah-offerings-for-unintentional-transgressions:76; mishneh-torah-oaths:60; mishneh-torah-offerings-for-unintentional-transgressions:55; kessef-mishneh-on-mishneh-torah-blessings:45
עמא,עַמָא,1063,29,targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,targum-jonathan-on-jeremiah:113; targum-jonathan-on-exodus:108; targum-jonathan-on-i-samuel:83; targum-jonathan-on-numbers:79; targum-jonathan-on-ii-samuel:78
חלה,חלה,1059,54,halakhah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,44,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,piskei-challah:120; sefer-haterumah:117; kol-bo:104; beur-hagra-on-jerusalem-talmud-challah:100; shulchan-arukh-yoreh-deah:81
קושיא,קושיא,1059,31,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,yismach-moshe:250; marganita-tava-on-sefer-hamitzvot:133; arvei-nachal:116; lev-sameach:73; seder-mishnah-on-mishneh-torah-leavened-and-unleavened-bread:70
ספרי,ספרי,1059,24,halakhah; midrash; tanakh; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,48,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,rashi-on-deuteronomy:251; notes-and-corrections-on-midrash-aggadah:230; rashi-on-numbers:136; sefer-hamitzvot:104; moreh-nevukhei-hazeman:71
דלאו,דלאו,1058,40,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:615; marganita-tava-on-sefer-hamitzvot:87; yitzchak-yeranen-on-mishneh-torah-sabbath:48; lev-sameach:41; maaseh-rokeach-on-foreign-worship-and-customs-of-the-nations:23
היתר,היתר,1054,20,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,18,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,baer-hetev-on-shulchan-arukh-yoreh-deah:246; issur-veheter-haarokh:179; chokhmat-shlomo-on-shulchan-arukh-orach-chayim:123; binat-adam:93; shaarei-teshuvah-on-shulchan-arukh-orach-chayim:89
ב״ק,ב״ק,1053,26,halakhah; mishnah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,tzafnat-paneach-on-mishneh-torah-heave-offerings:256; boaz-on-mishnah-kelim:180; tzafnat-paneach-on-mishneh-torah-appraisals-and-devoted-property:118; tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:115; tzafnat-paneach-on-mishneh-torah-foreign-worship-and-customs-of-the-nations:107
וכדומה,וכדומה,1052,16,chasidut; halakhah; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-hameir:274; pele-yoetz:230; yaarot-devash-i:192; kitzur-shulchan-arukh:145; yaarot-devash-ii:110
להשי״ת,להשי״ת,1050,8,chasidut,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,sod-yesharim:539; sefat-emet:327; noam-elimelekh:75; yosher-divrei-emet:75; sichat-malakhei-hasharet:16
אילו,אילו,1049,39,halakhah; midrash; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,21,citable_paraphrase_evidence; wiktionary_definition; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,machzor-vitry:207; pesikta-derav-kahana:159; yaarot-devash-i:126; sheiltot-drav-achai-gaon:88; midrash-tanchuma-buber:71
כראוי,כראוי,1046,31,chasidut; halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefat-emet:354; seder-hayom:109; likutei-moharan:78; kalach-pitchei-chokhmah:66; avodat-yisrael:62
נבילה,נבילה,1046,17,halakhah,unresolved_lexical_row,answer_route_candidate_needs_gate,4,wiktionary_definition,review_existing_hud_route_before_dictionary_import,accepted_public_route_source_present,true,true,false,canonical_display_gate_required_before_prehud,peleti-on-shulchan-arukh-yoreh-deah:177; turei-zahav-on-shulchan-arukh-yoreh-deah:157; rabbi-akiva-eiger-on-shulchan-arukh-yoreh-deah:97; ohr-sameach-on-mishneh-torah-ritual-slaughter:87; sefer-yereim:74
ארבעימ,ארבעים,1044,58,midrash; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,midrash-lekach-tov:128; otzar-midrashim:109; midrash-tanchuma:103; midrash-tanchuma-buber:61; beit-elohim:54
למזבח,למזבח,1042,34,halakhah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,even-haazel-on-mishneh-torah-things-forbidden-on-the-altar:202; maasai-lamelekh-on-mishneh-torah-the-chosen-temple:158; maasai-lamelekh-on-mishneh-torah-things-forbidden-on-the-altar:143; chafetz-chaim-on-sifra:71; raavad-on-sifra:70
בחינה,בחינה,1040,9,chasidut; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,26,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-penimi-on-talmud-eser-hasefirot:315; talmud-eser-hasefirot:294; pardes-rimmonim:153; kedushat-levi:109; beit-aharon:64
הלחמ,הלחם,1038,33,halakhah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,49,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,har-hamoriyah-on-mishneh-torah-daily-offerings-and-additional-offerings:144; even-haazel-on-mishneh-torah-daily-offerings-and-additional-offerings:100; chafetz-chaim-on-sifra:90; raavad-on-sifra:81; kessef-mishneh-on-mishneh-torah-daily-offerings-and-additional-offerings:76
או״ח,או״ח,1035,17,halakhah; kabbalah,unresolved_lexical_row,no_route,0,,project_authored_kabbalah_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,brit-moshe:281; talmud-eser-hasefirot:249; chatam-sofer-on-shulchan-arukh-orach-chayim:143; maaseh-rokeach-on-prayer-and-the-priestly-blessing:96; maaseh-rokeach-on-sabbath:56
בת׳,בת׳,1035,6,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,pitchei-teshuva-on-shulchan-arukh-choshen-mishpat:392; pitchei-teshuva-on-shulchan-arukh-even-haezer:277; rabbi-akiva-eiger-on-shulchan-arukh-yoreh-deah:163; pitchei-teshuva-on-shulchan-arukh-yoreh-deah:112; eshel-avraham-on-shulchan-arukh-orach-chayim:51
תמנ,תַּמָּן,1029,32,kabbalah; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,zohar-chadash:230; megalleh-amukkot-on-parashat-vaetchanan:91; targum-jonathan-on-genesis:73; maggid-meisharim:58; targum-jonathan-on-deuteronomy:42
מ״ע,מ״ע,1029,23,halakhah; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:701; yesod-veshoresh-haavodah:126; lev-sameach:72; divrei-yirmiyahu-on-mishneh-torah-prayer-and-the-priestly-blessing:31; yitzchak-yeranen-on-mishneh-torah-first-fruits-and-other-gifts-to-priests-outside-the-sanctuary:14
