work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,lexicon_entry_id,surface_renderings,exported_statuses,exported_rendering_options,exported_source_names,exported_source_ids,exported_licenses,exported_claim_count,best_confidence,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes,not_a_translation
orot,Orot,tok-7fea390ce524,chunk-008,השוכנים,השוכנימ,matched,direct,1,lex-1cd35b560517,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-8d7805e9e860,chunk-009,השולט,השולט,matched,direct,1,lex-050470576df9,,Strict Hebrew,a gum (from its sticky nature) | probably ladanum | myrrh.,OpenScriptures morphHB,H3910,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,a gum (from its sticky nature) | probably ladanum | myrrh.,OpenScriptures morphHB,H3910,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-95124f54af97,chunk-009,השולל,השולל,matched,direct,1,lex-e22ea0e5e933,,Potential,nude (especially bare-foot) | by implication | captive | spoiled | stripped.,OpenScriptures HebrewLexicon,H7758,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-b58865c716d5,chunk-012,השוללים,השוללימ,matched,direct,2,lex-37f87cac6449,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-524b0d38e6fa,chunk-005,השוללת,השוללת,matched,direct,2,lex-f5cc52e1c680,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-b329661db1ca,chunk-012,השוממה,השוממה,matched,direct,1,lex-5db55584e11c,,Strict Hebrew,to stun ( | intransitively | grow numb ) | i.e. devastate | (figuratively) stupefy (both usually in a passive sense) | make amazed | be astonied | (be an) astonish(-ment),OpenScriptures morphHB,H8074,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to stun ( | intransitively | grow numb ) | i.e. devastate | (figuratively) stupefy (both usually in a passive sense) | make amazed | be astonied | (be an) astonish(-ment),OpenScriptures morphHB,H8074,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-727709aa31fb,chunk-007,השומע,השומע,matched,direct,1,lex-2912a3de7881,,Potential,to hear/listen | to hear intelligently (often with implication of attention | obedience | etc. | causatively | to tell | etc.) | × attentively | call (gather) together,Wikidata Lexeme | OpenScriptures HebrewLexicon,L219738 | H8085,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-cfc0cb39bc9c,chunk-013,השונות,השונות,matched,direct,10,lex-20486bbbab54,,Potential,Shona | variance | (adjectively) at home | hence (by implication of satisfaction) lovely | also (noun) a home | of God (temple) | men (residence) | flocks (pasture) | wild animals ( den ) | comely,Wikidata Lexeme | OpenScriptures morphHB,L219342 | L219343 | H5116,CC0 | CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-d1835119b15b,chunk-014,השונים,השונימ,matched,direct,4,lex-9449aad45f21,,Potential,Shona | to fold | i.e. duplicate (literally | figuratively) | by implication | to transmute (transitive | intransitive) | do (speak | strike) again,Wikidata Lexeme | OpenScriptures morphHB,L219342 | H8138,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-9c1f550e4cde,chunk-010,השופטים,השופטימ,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-6ec8e24c6113,chunk-007,השופעים,השופעימ,unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-8d0c583797e7,chunk-009,השור,השור,matched,direct,2,lex-fedc257add58,,Strict Hebrew | Potential,a bullock (as a traveller ) | bull(-ock) | cow | ox | wall (by mistake for 7791 ).,OpenScriptures HebrewLexicon,H7794,CC BY 4.0,11,95,60,95,safe_options_min60,Strict Hebrew,a bullock (as a traveller ) | bull(-ock) | cow | ox | wall (by mistake for 7791 ).,OpenScriptures HebrewLexicon,H7794,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-838c21d4e3f8,chunk-008,השורה,השורה,matched,direct,4,lex-730a5ef10118,,Potential,Shur | a region of the Desert | Shur. | properly | a ring | i.e. (by analogy) a row (adverbially) | principal.,OpenScriptures HebrewLexicon,H7793 | H7795,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2c73480cf00d,chunk-002,השורר,השורר,matched,direct,1,lex-5e83d3081343,,Strict Hebrew,to be hostile (only active participle an opponent) | enemy.,OpenScriptures morphHB,H8324,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to be hostile (only active participle an opponent) | enemy.,OpenScriptures morphHB,H8324,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-c8d8e12c5e6a,chunk-013,השושנה,השושנה,matched,direct,1,lex-a34515a7d8bd,,Potential,rose | Rosa | a lily (from its whiteness) | as a flower of architectural ornament | also a (straight) trumpet (from the tubular shape) | lily | Shoshannim. | to fold | i.e. duplicate (literally | figuratively) | by implication | to transmute (transitive | intransitive) | do (speak | strike) again | a year (as a revolution of time) | whole age | × long | old | year(× -ly).,Wikidata Lexeme | OpenScriptures morphHB,L219388 | H7799 | H8138 | H8141,CC0 | CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-d162ba152223,chunk-014,השחור,השחור,matched,direct,1,lex-97dd0bec61f3,,Potential,black | hole | Ben-Chur | an Israelite | the son of Hur. | the crevice of a serpent | the cell of a prison | hole. | white linen | white. | Chur | the name of four Israelites and one Midianite | Hur. | network. Compare 2715 . | a cavity | socket | den | cave | to blanch (as with shame) | wax pale. | white | dinginess | i.e. perhaps soot | coal.,Wikidata Lexeme | OpenScriptures morphHB | OpenScriptures HebrewLexicon,L219408 | L65203 | H1133 | H2352 | H2353 | H2354 | H2355 | H2356 | H2357 | H2358 | H7815,CC0 | CC BY 4.0,11,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-ff7737c59c40,chunk-017,השחרור,השחרור,matched,direct,3,lex-66ae5d3fa670,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-7c7ad2e571a1,chunk-008,השטח,השטח,matched,direct,1,lex-6592f64c8bc4,,Potential,to expand | all abroad | enlarge | spread | stretch out.,OpenScriptures HebrewLexicon,H7849,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a93afa1e955d,chunk-011,השטחית,השטחית,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-db3751eb85ea,chunk-014,"השטים""","השטימ""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-a0f5fb579e6c,chunk-010,השטנה,השטנה,matched,direct,1,lex-1690d5e2d450,,Potential,opposition (by letter) | accusation. | Sitnah | the name of a well in Pal | Sitnah.,OpenScriptures HebrewLexicon,H7855 | H7856,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4588ff08320b,chunk-004,השטף,השטפ,matched,direct,2,lex-ad788090a038,,Strict Hebrew | Potential,a deluge (literally | figuratively) | flood | outrageous | overflowing.,OpenScriptures morphHB,H7858,CC BY 4.0,2,95,60,95,safe_options_min60,Strict Hebrew,a deluge (literally | figuratively) | flood | outrageous | overflowing.,OpenScriptures morphHB,H7858,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-6ef2d9284726,chunk-007,השי״ת,השי״ת,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-35e0faa3f34e,chunk-003,השיבה,השיבה,matched,direct,2,lex-57662eb4889c,,Potential,to turn back (hence | away) transitively | intransitively | literally | figuratively (not necessarily with the idea of return to the starting point) | generally to retreat | often adverbial | again | a return (of property) | captivity. | residence | while...lay. | old age | (be) gray (grey hoar | -y) hairs (head | -ed) | old age.,OpenScriptures morphHB,H7725 | H7870 | H7871 | H7872,CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-7258a0fe8fdc,chunk-007,השיגו,השיגו,matched,direct,1,lex-0290e85fc666,,Potential,to reach (literally | figuratively) | ability | be able | attain (unto) | (be able to | can) get | lay at,OpenScriptures morphHB,H5381,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-01302cdc6132,chunk-000,השיטה,השיטה,matched,direct,1,lex-bc5487d5ab06,,Potential,to stretch | spread out | by implication | to bend away (including moral deflection) | used in a great variety of application (as follows) | afternoon | apply | bow (down,OpenScriptures morphHB,H5186,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-75fdaefe864e,chunk-007,השינוי,השינוי,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-40f63919438c,chunk-004,השיעור,השיעור,matched,direct,1,lex-23144b508a98,,Potential,a forest | wood. | Jaur | an Israelite | Jair(from the margin). | to wake (literally | figuratively) | (a-) wake(-n | up) | lift up (self) | × master | raise (up) | stir up (self). | to blind | blind | put out. See also 5895 .,OpenScriptures HebrewLexicon | OpenScriptures morphHB,H3264 | H3265 | H5782 | H5786,CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-8485fc070d2e,chunk-008,השיעורים,השיעורימ,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-1b11d8b3b108,chunk-001,השירה,השירה,matched,direct,5,lex-7a44a1fc8065,,Strict Hebrew | Potential,a song | abstractly | singing | musical(-ick) | × sing(-er | -ing) | song.,OpenScriptures morphHB,H7892,CC BY 4.0,3,95,60,95,safe_options_min60,Strict Hebrew,a song | abstractly | singing | musical(-ick) | × sing(-er | -ing) | song.,OpenScriptures morphHB,H7892,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-5923dc52c220,chunk-005,השירים,השירימ,matched,direct,3,lex-c65a8fa4eba6,,Strict Hebrew | Potential,a song | abstractly | singing | musical(-ick) | × sing(-er | -ing) | song.,OpenScriptures morphHB,H7892,CC BY 4.0,3,95,60,95,safe_options_min60,Strict Hebrew,a song | abstractly | singing | musical(-ick) | × sing(-er | -ing) | song.,OpenScriptures morphHB,H7892,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-d19f2046b00c,chunk-014,השירית,השירית,matched,direct,1,lex-57c89f90bfb0,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-9f20a9b991c3,chunk-010,השיתעוררו,השיתעוררו,matched,direct,1,lex-1e8a1899a899,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-19ae2bee9842,chunk-001,השכחה,השכחה,matched,direct,1,lex-97a40bf6ea81,,Strict Hebrew | Potential,to discover (literally | figuratively) | find.,OpenScriptures HebrewLexicon,H7912,CC BY 4.0,4,95,60,95,safe_options_min60,Strict Hebrew,to discover (literally | figuratively) | find.,OpenScriptures HebrewLexicon,H7912,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-4dba75dc47e9,chunk-005,השכילה,השכילה,matched,direct,1,lex-e13fe566ec83,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-3c8207ea2b72,chunk-004,השכינה,השכינה,matched,direct,10,lex-d59b4bc8ba99,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-3b96e59a77e6,chunk-003,השכל,השכל,matched,direct,21,lex-cf488c86f802,,Strict Hebrew | Potential,to be (causatively | make | act ) circumspect and hence | intelligent | consider | expert | instruct | prosper,OpenScriptures morphHB,H7919,CC BY 4.0,4,95,60,95,safe_options_min60,Strict Hebrew,to be (causatively | make | act ) circumspect and hence | intelligent | consider | expert | instruct | prosper,OpenScriptures morphHB,H7919,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-e62b9519cc57,chunk-015,השכלה,השכלה,matched,direct,2,lex-978bff34b935,,Potential,daughter-in-law | properly | the whole | hence | all | any | every (in the singular only | but often in a plural sense) | (in) all (manner | to end | whether intransitive (to cease | be finished | perish ) | transitive (to complete | prepare | consume ) | accomplish | pining | fail. | a completion | adverb | completely | also destruction | altogether | (be | utterly) consume(-d) | consummation(-ption) | a bride (as if perfect) | a son's wife | bride | spouse. | or even | neither | no(-ne | -r) | (can-) not | as nothing | without. | bereaved | barren | bereaved (robbed) of children (whelps). | to miscarry | i.e. suffer abortion | by analogy | to bereave (literally | figuratively) | bereave (of children),Wikidata Lexeme | OpenScriptures morphHB | OpenScriptures HebrewLexicon,L65774 | H3605 | H3615 | H3616 | H3617 | H3618 | H3809 | H7909 | H7921,CC0 | CC BY 4.0,9,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
