work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,best_confidence_any_public_claim,all_exported_statuses,all_exported_rendering_options,all_exported_licenses,notes,not_a_translation
aggadat-bereshit,Aggadat Bereshit,tok-6f1da7e91cd6,aggadat-bereshit-003,מצוין,מצוינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-58fa07f6b6f2,aggadat-bereshit-003,מצורע,מצורע,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d4c145ab56be,aggadat-bereshit-007,מצות,מצות,matched,direct,6,60,0,no_safe_option_min60,,,,,,65,Potential,properly | sweetness | concretely | sweet (i.e. not soured | bittered with yeast) | specifically | an unfermented cake | loaf | a command | whether human | divine (collectively | the Law ) | (which was) commanded(-ment) | law | ordinance | precept. | a quarrel | that contended. | (intensively) to constitute | enjoin | appoint | (for-) bid | (give a) charge | (give a | give in | send with) command(-er | to blaze | burn.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-f5be8ee3fb19,aggadat-bereshit-008,מצותי,מצותי,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f9b84dd5833e,aggadat-bereshit-008,מצותיו,מצותיו,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,a command | whether human | divine (collectively | the Law ) | (which was) commanded(-ment) | law | ordinance | precept.,OpenScriptures morphHB,H4687,CC BY 4.0,95,Strict Hebrew,a command | whether human | divine (collectively | the Law ) | (which was) commanded(-ment) | law | ordinance | precept.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-40d0707953f1,aggadat-bereshit-002,מצותיך,מצותיכ,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,a command | whether human | divine (collectively | the Law ) | (which was) commanded(-ment) | law | ordinance | precept.,OpenScriptures morphHB,H4687,CC BY 4.0,95,Strict Hebrew,a command | whether human | divine (collectively | the Law ) | (which was) commanded(-ment) | law | ordinance | precept.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-1159789c3dc1,aggadat-bereshit-000,מצחק,מצחק,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-48172619a5f3,aggadat-bereshit-002,מצטמתין,מצטמתינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b53085de89a0,aggadat-bereshit-006,מצטער,מצטער,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6e818899f5bf,aggadat-bereshit-003,מצטערת,מצטערת,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6c51e2512522,aggadat-bereshit-003,מציון,מציונ,matched,direct,6,60,95,safe_options_min60,Strict Hebrew,Tsijon (as a permanent capital ) | a mountain of Jerusalem | Zion.,OpenScriptures morphHB,H6726,CC BY 4.0,95,Strict Hebrew | Potential,Tsijon (as a permanent capital ) | a mountain of Jerusalem | Zion.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-742c885cc610,aggadat-bereshit-003,מציל,מציל,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-396dbfe9eee7,aggadat-bereshit-001,מצילין,מצילינ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d6349a193b8a,aggadat-bereshit-007,מצילן,מצילנ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-0a0b1b99ba13,aggadat-bereshit-000,מצילנו,מצילנו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b672c4ce6354,aggadat-bereshit-006,מצינו,מצינו,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c8306729186e,aggadat-bereshit-006,מצלמו,מצלמו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-78fece0a5982,aggadat-bereshit-004,מצער,מצער,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,petty (in size | number) | adverbially | a short (time) | little one (while) | small. | Mitsar | a peak of Lebanon | Mizar. | Tsoar | a place East of the Jordan | Zoar. | to be small | i.e. (figuratively) ignoble | be brought low | little one | be small.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-5bf1b3592c15,aggadat-bereshit-003,מצר,מצר,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ca166f41b133,aggadat-bereshit-006,מצרה,מצרה,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5965456d857f,aggadat-bereshit-003,מצריו,מצריו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-0e2b7194f820,aggadat-bereshit-000,מצריים,מצריימ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-803a2df9f79f,aggadat-bereshit-004,מצרים,מצרימ,matched,direct,7,60,0,no_safe_option_min60,,,,,,65,Potential,Egypt | something tight | i.e. (figuratively) trouble | distress | pain | strait. | a Mitsrite | inhabitant of Mitsrajim | Egyptian | of Egypt. | Mitsrajim | i.e. Upper and Lower Egypt | Egyptians | Mizraim. | to cramp | i.e. confine (in many applications | literally and figuratively | formative | hostile) | adversary | assault | beset | properly | a cliff ( | sharp rock | as compressed ) | generally | a rock | boulder | figuratively | narrow | (as a noun) a tight place (usually figuratively | i.e. trouble ) | also a pebble (as in 6864 ) | (transitive) an opponent (as crowding ) | afflicted(-tion) | anguish,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-9916bf14bcda,aggadat-bereshit-005,מצרימה,מצרימה,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a12dcd9900a8,aggadat-bereshit-005,מצרית,מצרית,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9d3df0e56d60,aggadat-bereshit-005,מקבל,מקבל,matched,direct,5,60,0,no_safe_option_min60,,,,,,65,Potential,capacitor | to admit | i.e. take (literally | figuratively) | choose | (take) hold | receive | (under-) take. | to acquire | take. | (adverbially) in front of | usually (with other particles) on account of | so as | since | hence | according to | as | because | a battering-ram | war. | the presence | i.e. (adverbially) in front of | before.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-48d48a1d71a8,aggadat-bereshit-002,מקדם,מקדמ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,the front | of place (absolutely | the fore part | relatively the East ) | time ( antiquity ) | often used adverbially ( before | anciently | eastward ) | the fore | front part | hence (by orientation) the East (often adverbially | eastward | for brevity the east wind ) | east(-ward | wind). | to project (one self) | i.e. precede | hence | to anticipate | hasten | meet (usually for help) | come (go | (flee)) before | before | × from | × I (thought) | × me | of | × it pleased | presence.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-7d28c487149f,aggadat-bereshit-004,מקדמת,מקדמת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b0573f29fa09,aggadat-bereshit-006,מקדש,מקדש,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,a consecrated thing | place | especially | a palace | sanctuary (whether of Jehovah | of idols) | asylum | chapel | to be (causatively | make | pronounce | observe as) clean (ceremonially | morally) | appoint | bid | consecrate | a sacred place | thing | rarely abstract | sanctity | consecrated (thing) | dedicated (thing) | hallowed (thing) | holiness | Kadesh | a place in the Desert | Kadesh. Compare 6947 . | Kadesh-Barnea | Kadeshbarnea. | sacred (ceremonially | (as noun) God (by eminence) | an angel | a saint | a sanctuary | holy (One) | saint.,CC BY 4.0 | CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-381eb7cf0d11,aggadat-bereshit-001,מקול,מקול,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,a voice | sound | aloud | bleating | crackling | cry ( out) | fame | lightness,OpenScriptures morphHB,H6963,CC BY 4.0,95,Strict Hebrew | Potential,a voice | sound | aloud | bleating | crackling | cry ( out) | fame | lightness,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-cceecb7f71b4,aggadat-bereshit-007,מקום,מקומ,matched,direct,16,60,0,no_safe_option_min60,,,,,,65,Potential,geographic location | place | properly | a standing | i.e. a spot | but used widely of a locality (general | specific) | also (figuratively) of a condition (of body | mind) | country | a cord (as connecting) | especially for measuring | figuratively | a rule | also a rim | a musical string | accord | line. Compare 6978 . | to rise (in various applications | literal | figurative | intensive and causative) | abide | accomplish | × be clearer | confirm | appoint | establish | make | raise up self | (a-) rise (up) | (make to) stand | set (up).,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-bdaed9f2d188,aggadat-bereshit-006,מקומו,מקומו,matched,direct,4,60,95,safe_options_min60,Strict Hebrew,properly | a standing | i.e. a spot | but used widely of a locality (general | specific) | also (figuratively) of a condition (of body | mind) | country,OpenScriptures morphHB,H4725,CC BY 4.0,95,Strict Hebrew | Potential,properly | a standing | i.e. a spot | but used widely of a locality (general | specific) | also (figuratively) of a condition (of body | mind) | country,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-f399154e09f4,aggadat-bereshit-008,מקומות,מקומות,matched,direct,3,60,93,safe_options_min60,Strict Hebrew,place,Wikidata Lexeme,L66498,CC0,93,Strict Hebrew | Potential,place,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-e4c771989955,aggadat-bereshit-007,מקוראי,מקוראי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-25ef2035dff7,aggadat-bereshit-001,מקטיר,מקטיר,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-320fff5a3f8d,aggadat-bereshit-001,מקטרג,מקטרג,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8929695157be,aggadat-bereshit-004,מקטרין,מקטרינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ae22518ba934,aggadat-bereshit-005,מקיים,מקיימ,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f5b1e39a3bb6,aggadat-bereshit-008,מקיימה,מקיימה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a8ff3c8515b9,aggadat-bereshit-005,מקיימני,מקיימני,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-50b405323516,aggadat-bereshit-002,מקיימת,מקיימת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f937b5326ec6,aggadat-bereshit-008,מקים,מקימ,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,to build | to rise (in various applications | literal | figurative | intensive and causative) | abide | accomplish | × be clearer | confirm | an opponent (as rising against one) | i.e. (collectively) enemies | substance. | an edict (as arising in law) | decree | statute. | permanent (as rising firmly) | stedfast | sure.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-a8054399e5b1,aggadat-bereshit-005,מקיפין,מקיפינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1cf1ed75db29,aggadat-bereshit-001,מקיפן,מקיפנ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-05c9c1145c38,aggadat-bereshit-000,מקיש,מקיש,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,quiche | Kish | the name of five Israelites | Kish.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-238680adfa20,aggadat-bereshit-001,מקלו,מקלו,matched,direct,2,60,95,safe_options_min60,Strict Hebrew,a shoot | i.e. stick (with leaves on | for walking | striking | guiding | divining) | rod | (hand-)staff.,OpenScriptures morphHB,H4731,CC BY 4.0,95,Strict Hebrew | Potential,a shoot | i.e. stick (with leaves on | for walking | striking | guiding | divining) | rod | (hand-)staff.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-2f3fe21bc5ab,aggadat-bereshit-001,מקלל,מקלל,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-691adfd8e9c5,aggadat-bereshit-003,מקלס,מקלס,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c29ca8674653,aggadat-bereshit-006,מקלסין,מקלסינ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6987bba0c1c6,aggadat-bereshit-003,מקלסך,מקלסכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-7d102d12ad44,aggadat-bereshit-004,מקנ׳,מקנ׳,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c62a8aa03513,aggadat-bereshit-006,מקנא,מקנא,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-227025bd89ea,aggadat-bereshit-001,מקנאין,מקנאינ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-2be26e996cca,aggadat-bereshit-001,מקנת,מקנת,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ec8a9da0f7e2,aggadat-bereshit-008,מקפח,מקפח,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5f6bf02d3d49,aggadat-bereshit-003,מקץ,מקצ,unmatched,unmatched,6,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-025e13ef57bf,aggadat-bereshit-000,מקראה,מקראה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
